,CL3,CC1,SV1,M31Fcsw,M11Fcsw,M31Plmr,M11Plmr,F21Plmr,M31Tong,M11Tong,LMEpi24M,SLEpi20M,AQC1cm,AQC4cm,AQC7cm,NP2,NP3,NP5,TRRsed1,TRRsed2,TRRsed3,TS28,TS29,Even1,Even2,Even3
555305,0,0,0,0,0,0,0,0,0,1,14,8,397,1177,1167,5,2,0,0,0,0,1,0,1,1,0
211661,0,0,0,0,0,0,0,0,0,1,8,3,112,576,355,3,1,0,0,0,1,0,0,0,0,0
144633,862,2260,3,0,1,2,0,0,1,0,1,0,4,2,4,0,0,1,0,0,0,2,0,8,8,0
113017,212,792,0,0,0,0,0,0,1,0,1,3,94,317,218,1,0,0,0,0,0,0,0,4,0,0
533646,134,332,0,0,0,0,0,0,0,1,4,1,116,263,250,4,0,1,0,0,0,0,0,0,1,0
322996,0,0,0,0,1,0,0,0,5,1,2,1,2,26,24,1,6,10,205,1564,76,1,0,2,1,1
233441,0,0,0,0,0,0,0,0,0,1,2,3,370,738,517,5,0,0,0,0,0,0,0,3,0,0
184899,32,139,6058,1,0,2,5,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,2,1,7
114339,659,6369,8,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,10,0
211351,343,4688,2,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,5,0
254564,129,1917,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,4,0
226892,95,2166,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,2
250288,0,0,0,0,1,479,3,237,272,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325608,48,43,27,86,862,2,88,2,16,4,8,5,66,9,4,1,7,3,31,11,157,1283,205,18989,16459,15828
510994,80,10,15,266,510,20,156,65,12,2,3,2,14,34,32,1,0,1,2,172,162,3845,383,6,3,1
515620,0,0,0,0,0,1193,61,0,583,32,2,2,0,0,0,0,0,1,0,0,0,0,3,1,0,0
344553,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,439,513,394
193066,2,1,0,3344,742,4,29,0,31,4,3,0,0,1,1,1,1,1,0,2,98,10440,131,10,2,2
298875,203,145,88,16,23,42,7,55,28,18,27,14,165,19,17,5,31,20,118,6,358,61,37,49169,75656,51551
308502,15,3,6,2,1,8,0,2,4,0,0,0,0,1,0,0,3,0,1,10,13,6,3,534,648,448
215890,1,0,0,3601,22,7,86,8,1,0,1,0,2,0,0,0,0,0,0,0,1,9,1,0,1,1
160284,2,0,1,2993,18,643,129,2,3,0,1,0,2,1,0,0,0,0,0,0,0,40,1,0,1,0
405524,0,2,0,11363,145,227,111,40,8,1,4,1,1,1,0,2,1,2,0,0,0,13,3,1,0,2
426785,0,0,0,1034,7,64,69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
565812,0,0,0,347,22,1829,2448,143,3,2,2,2,1,0,0,1,0,2,0,1,1,33,8,0,0,0
182104,0,0,0,3271,9,1016,123,99,4,0,0,0,1,1,0,0,0,1,0,0,0,51,16,1,1,2
86757,1,0,0,2795,81,3162,6229,917,8,6,8,1,1,6,0,0,1,2,1,0,1,77,47,3,0,4
275891,0,0,0,4665,19,294,113,1,3,0,2,2,0,1,1,0,1,0,0,0,1,22,0,2,1,0
448819,1,1,0,1234,4,358,298,81,0,2,0,0,0,0,0,0,0,0,0,0,1,12,2,34,36,29
359171,63,99,46,13,17,371,523,360,27,15,14,8,155,11,4,2,14,25,100,7,314,73,13,37170,35967,31361
469655,0,0,0,133,6,498,794,11,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0
190690,0,0,0,476,11,775,177,55,0,0,0,1,0,3,0,0,0,0,0,0,0,7,0,0,0,0
307370,7,0,0,1,0,3913,5145,99,6,3,5,1,2,1,1,0,1,1,1,0,2,1,0,1,1,0
14290,0,0,0,1,0,1105,1637,84,3,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
357533,0,0,0,17,5,558,402,238,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
212128,0,1,0,4319,11,59,156,0,1,0,1,0,1,1,0,0,0,0,0,0,2,3,2,0,1,1
181489,0,0,0,1,1,2018,73,134,38,3,1,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0
469661,16,23,19,5,1,2,0,0,4,7,0,5,31,4,1,1,8,4,26,0,65,23,39,10282,8000,8652
267192,31,39,20,9,6,20,1,0,17,6,7,4,72,9,4,4,7,9,32,7,130,22,9,22942,16573,16124
287160,1,65,1,0,2,2,0,13,3,2,4,13,693,2718,1680,11,2,2,1,15,13,0,1,5,3,1
16145,0,0,0,0,0,0,0,0,2,0,3,2,142,745,680,5,0,0,1,1,0,1,0,3,0,0
224769,0,0,0,1,0,0,0,0,1,1,1,6,124,676,590,5,1,0,0,0,1,0,1,0,0,0
104466,0,0,0,0,0,0,0,0,1,0,1,2,189,1049,666,4,2,1,1,0,0,0,1,2,0,0
346780,17,16,21,2380,3237,10,48,2,3,3,5,2,19,4,2,1,4,4,15,69,165,309,200,3898,3016,3185
579564,2,0,0,832,1936,10,14,0,3,0,2,2,70,103,136,0,0,0,1,11,5,37,271,51,39,38
227369,0,0,0,1,1462,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
549577,2,0,0,0,1239,8,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
320073,4,18,2,8,1491,65,4,3,7,5,12,8,4,7,5,4,4,2,0,2,3,3,4,15,5,5
368252,0,1,0,290,324,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,5,458,12,1,1,0
187767,2,0,1,2,1800,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0
296695,3,0,0,149,353,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,558,139,1,0,0
204932,3,0,1,198,607,0,0,0,4,0,0,0,4,1,0,0,0,0,0,0,8,844,381,1,0,0
549871,40,6,4,6280,17317,55,11,0,14,4,6,1,1,4,3,1,1,5,0,1,3,5,2,2,2,1
399586,0,0,0,228,18,326,148,264,24,99,1,6,1,0,0,0,0,0,0,0,2,0,1,0,0,0
366882,17,1,1,2,8406,1,9,0,0,2,3,2,1,0,1,0,1,0,0,0,0,0,0,2,0,1
230437,1,1,3,3,4361,5,20,0,4,0,4,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0
49406,0,0,0,895,676,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
523404,0,0,0,1354,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
565565,0,0,0,0,3803,1,1,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
204351,0,0,0,1108,95,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
209103,0,0,0,0,1199,0,4,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
196795,21,2,9,2715,0,0,47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
255669,0,0,0,59,27,117,22,70,816,49,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184208,0,0,0,2,285,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,9,1080,10,2,0,1
198941,7,0,0,2113,658,3,8,0,1,0,1,0,0,0,0,0,1,0,0,0,1,11,0,1,1,0
544358,10,3,2,7141,239,7,4,0,5,1,2,1,0,1,1,0,2,3,0,0,0,8,12,3,4,1
302160,11,4,8,5478,8901,13,33,2,7,3,13,1,8,3,2,0,2,1,1,0,2,21,387,7,4,4
192573,10,16,12,12676,829,33,108,2,80,25,20,10,934,20,8,1,10,14,0,7,319,34569,129499,60,23,27
206906,1,0,4,713,342,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,193,79,1,0,0
165261,1,3,9,661,167,0,0,0,0,1,1,1,8,0,1,0,1,0,7,2,16,587,325,1961,1430,4538
175497,2,6,2,2,7,22,0,2,25,3,3,3,2,0,1,2,1,3,0,0,87,8810,123,9,5,8
263461,10,1,3,2,257,13,3,0,8,1,1,1,2,0,0,0,2,1,0,1,41,4473,217,2,1,3
195102,3,3,0,1,2044,8,2,0,3,2,2,0,6,1,0,0,1,0,0,0,0,5,473,2,1,1
165734,0,0,1,1132,647,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9,706,77,2,0,0
158222,0,0,0,39,18,0,1,0,6,0,0,0,0,0,0,0,0,1,0,1,14,1342,15,1,0,1
207983,2,1,0,2062,443,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,101,6,0,0,0
193632,3,4,0,2278,1636,18,1,0,5,1,5,0,0,0,2,0,2,2,0,0,1,12,34,3,0,3
203545,1,1,0,0,1429,16,0,0,1,2,1,2,2,0,1,0,1,0,0,0,0,19,529,0,0,0
302974,4,4,3,6,5960,13,1,5,3,2,3,3,4,1,0,0,0,0,0,1,0,2,232,1,2,1
216862,13,1,1,1078,310,2,0,0,10,0,0,0,4,1,0,0,0,0,0,0,20,2733,249,1,0,0
208377,4,1,1,1466,330,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0
194648,8,3,2,4743,418,0,25,4,11,4,2,3,79,0,0,1,1,0,0,0,28,2905,11801,12,3,1
199013,4,0,0,915,210,1,6,0,3,1,0,0,1,0,0,0,0,1,0,0,7,686,12,3,1,0
319153,0,0,0,83,221,0,4,0,0,0,0,0,3,0,0,0,1,0,0,0,1,184,539,1,0,0
195173,2,1,2,2244,442,2,10,0,4,7,0,1,65,3,1,0,0,0,0,0,10,1305,11440,6,4,3
177986,0,0,0,0,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,27,1088,1,0,0
186717,0,1,2,59,33,0,0,0,1,2,0,0,3,1,0,0,0,0,2,0,5,334,560,467,304,564
287978,2,3,1,5542,1140,8,32,9,17,9,4,0,198,8,4,1,3,3,1,2,27,2914,29992,14,7,13
179807,1,2,1,1835,121,1,0,0,1,1,0,0,15,0,1,0,0,0,0,0,0,12,1197,5,4,2
317226,0,0,1,208,76,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,257,704,32,28,34
97679,0,1,0,197,7,0,0,0,1,0,0,0,6,0,0,0,0,1,1,0,7,344,306,467,302,501
103782,0,0,0,1095,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,1,1
329662,3,1,3,50,29,0,0,0,1,2,0,0,3,1,0,0,0,0,2,1,10,25,291,1415,1095,1268
299390,17,5,6,20,16,1,3,0,4,0,3,1,4,0,0,0,1,1,4,0,32,19,24,4125,2951,3465
318444,21,13,9,19,26,4,4,0,4,1,1,2,32,1,2,0,5,3,11,2,40,25,35,6155,4418,5143
560070,9,1,5,41,9,1,0,1,8,0,0,0,2,0,0,0,0,0,0,0,2,122,99,303,202,304
199487,4,7,2,4271,213,24,28,2,27,7,4,1,92,1,2,1,2,2,0,2,105,11209,13662,12,6,9
190108,6,1,2,2068,193,0,13,0,3,2,1,0,38,2,0,0,0,1,0,1,11,1214,5121,9,7,6
534244,4,0,2,656,103,6,5,0,5,0,0,0,1,0,0,0,0,0,0,0,12,884,160,3,3,2
180905,12,8,5,594,2,2,1,1,4,1,2,0,22,1,1,0,0,2,5,3,8,41,2858,1194,815,919
194745,0,0,0,1058,3,8,3,0,0,0,0,0,3,0,0,1,0,1,0,0,2,110,450,2,0,0
195034,0,0,0,110,5,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,2,234,1033,3,2,3
191306,0,0,1,328,45,0,0,1,7,3,0,1,16,1,0,0,0,0,0,1,22,2543,2290,2,2,3
183824,0,0,0,67,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,235,753,3,0,1
174093,0,0,1,216,14,1,2,1,7,1,2,0,11,0,0,0,0,0,0,1,6,562,2113,1,0,2
299892,21,32,19,8779,6,4,22,0,9,2,8,2,53,5,7,1,6,7,29,2,112,29,99,16283,11847,13467
525378,3,1,4,101,2,1,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,185,812,0,0,0
181003,1,0,0,219,12,6,2,4,281,13,3,1,1,1,0,0,0,0,0,0,4,441,245,6,1,1
191950,11,7,9,197,5,0,1,0,2,1,2,1,26,0,1,0,0,1,14,0,29,19,681,3087,1964,2219
174348,2,0,0,894,158,0,4,1,5,2,0,0,36,2,0,0,1,1,0,0,6,470,4634,0,4,0
259218,3,0,2,204,48,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,10,11,400,264,301
192127,6,11,7,4634,7429,25,2,1,18,4,7,3,3,8,5,0,2,2,0,1,28,3204,64,15,13,6
298107,12,3,16,14,18,0,0,0,1,0,0,0,4,0,1,0,0,0,2,0,2,0,27,575,380,429
320147,2,1,3,7150,7,5,2,0,4,0,1,0,1,0,1,0,1,1,0,0,0,9,1,5,3,1
183200,1,3,3,14052,12,10,0,2,7,0,1,1,1,0,0,1,2,3,0,2,1,13,7,5,1,4
578649,1,5,0,60,4,0,0,0,1,0,1,0,8,1,1,0,0,0,2,0,10,7,281,1369,885,934
469890,44,49,14,14,8,5,5,1,14,5,5,5,97,12,11,0,21,1,62,2,194,41,21,24392,21183,19466
544596,0,0,0,1,2068,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6,18,5,9
181170,11,2,0,9,946,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,4,29,19,14
212503,4,8,5,2118,510,0,37,0,2,2,4,1,10,3,2,1,1,2,7,2,36,184,213,4965,3535,3977
182980,3,0,3,2321,879,1,0,0,2,1,0,0,8,0,0,0,1,0,0,0,23,1655,428,316,204,260
162491,0,2,0,156,64,0,0,0,0,0,1,1,2,0,0,0,0,0,3,0,7,128,1,705,515,544
318396,1,0,2,470,13,0,1,0,1,1,1,0,2,1,0,0,0,0,1,0,10,892,177,892,722,662
292740,2,2,0,1506,24,0,0,0,4,0,0,1,7,1,0,0,0,0,1,0,12,1028,177,1018,811,812
322505,4,1,1,1920,87,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1
181843,12,6,4,8164,176,1,3,0,6,2,1,0,10,4,0,1,3,3,5,1,17,355,822,1991,1657,1738
194053,41,14,14,18318,364,14,6,0,4,1,3,4,23,2,2,2,2,4,6,3,35,708,1801,4643,3569,3777
109014,21,4,4,7651,1008,4,8,0,9,2,5,0,2,0,2,1,0,5,0,2,14,1019,24,14,14,8
518613,0,0,0,73,582,2,6,1,4,0,0,0,0,0,0,0,0,1,0,1,14,1020,151,215,125,191
518438,13,4,13,1190,10533,14,90,10,48,11,5,3,19,2,3,0,2,4,6,2,187,19630,2425,3443,2149,2988
516553,0,0,2,734,21,1,0,0,3,1,0,0,3,0,0,0,0,0,1,0,2,76,209,246,226,198
311704,0,1,0,1410,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,4,3,4,6,3
193343,4,1,2,453,4059,4,43,2,17,0,0,0,6,1,2,0,1,0,1,2,88,7845,850,1170,700,1030
357795,22,8,19,1716,15219,17,133,16,74,15,22,5,47,8,10,5,7,7,10,1,290,29060,3754,4959,2855,4350
352304,35,42,32,6566,4773,6,3,4,25,9,15,4,87,12,7,2,12,10,60,5,205,2780,74,25064,19332,21039
179460,7,1,4,1435,2525,2,2,0,6,2,3,3,34,0,0,0,1,1,0,0,17,1672,4415,4,0,2
294710,0,1,0,3,704,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,147,194,0,0,1
295568,0,0,0,989,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
211903,6,1,0,598,602,1,1,0,14,1,1,1,2,0,1,0,0,0,0,0,2,190,137,6,2,0
181834,7,0,0,35,287,0,0,1,0,0,1,0,6,0,1,0,0,0,0,0,2,78,1241,2,0,0
184155,0,0,2,1,3,207,2,0,1039,30,3,0,0,0,1,0,0,0,0,0,0,1,3,0,2,0
187360,0,1,0,68,355,0,4,0,0,0,0,1,12,0,0,0,0,0,0,0,0,40,958,1,0,1
365125,0,0,0,29,231,0,3,0,0,0,0,0,8,0,0,0,0,0,0,1,0,34,757,0,0,2
545473,6,19,9,14,39,1,0,0,1,1,3,1,28,6,1,0,5,2,17,1,48,21,10,7412,6007,6456
248759,0,1,1,2,0,1828,30,5,7521,171,14,4,4,2,1,0,2,15,0,0,0,3,2,4,3,0
590169,1,0,0,0,0,985,5,254,60,50,8,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
526081,0,5,0,85,27,4,0,2,2,0,0,0,4,0,0,0,0,0,1,0,1,32,504,348,271,275
470747,6,4,1,10,19,1474,155,147,11907,717,193,6,26,12,10,3,10,26,2,3,2,6,47,32,32,21
469972,7,7,6,308,34,0,1,0,3,1,0,1,20,1,1,0,2,0,5,0,42,65,135,6182,4012,4937
469991,3,0,0,616,104,11,0,7,0,2,1,0,42,0,3,0,1,0,0,1,5,316,5301,18,24,15
175537,0,0,2,1311,350,1,15,1,36,2,1,1,10,2,0,1,2,3,0,0,78,8735,1349,15,1,1
183228,6,1,1,184,17,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,137,1770,0,0,2
288134,14,4,6,4356,3438,7,56,0,32,1,1,2,25,2,2,0,3,2,0,3,93,10136,2437,12,4,7
190464,14,7,5,7412,2558,25,134,11,22,3,3,2,5,4,6,2,3,5,1,3,119,10718,116,14,2,7
290281,2,0,2,570,463,3,7,0,4,1,5,0,5,0,0,0,1,0,0,0,19,1351,382,1,2,1
178915,1,0,0,4694,21,1,0,0,3,1,3,0,2,0,0,0,2,0,0,0,8,756,41,3,1,1
363692,16,3,1,13,20,5,0,0,2,1,1,0,29,0,0,1,1,0,0,0,2,169,4204,4,1,0
342397,4,1,1,4,9,4,0,0,0,0,0,0,16,0,0,0,1,0,0,0,1,72,1677,0,0,1
366612,1,1,1,218,5,0,1,0,2,0,0,1,51,2,1,0,2,0,0,0,24,1706,7452,3,1,3
215433,3,0,0,1235,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,9,2,30,14,19
360796,9,10,9,117,10,0,1,0,2,3,0,0,15,2,1,0,0,1,8,0,16,484,907,1087,857,1037
261912,7,13,15,1041,98,2,13,0,16,1,8,2,90,3,4,1,7,3,18,2,87,3966,7464,9861,7673,9052
177359,7,5,5,315,17,3,0,0,2,3,2,4,20,0,1,2,3,1,7,0,42,20,1246,5639,3733,4139
216607,0,0,2,15,9,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,6,16,78,405,356,392
195336,2,1,3,5,0,0,0,0,1,1,0,0,14,0,0,0,0,0,0,0,1,35,2239,2,2,0
185281,4,0,2,198,160,1,2,0,1,1,0,0,34,1,0,0,0,1,0,0,4,250,5370,1,1,1
212474,0,0,0,41,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,49,1388,0,0,0
191687,1,0,0,0,523,6,13,0,7,2,2,0,10,1,0,0,2,0,0,2,66,4795,1504,8,5,2
193876,27,19,39,6,6,5,0,2,12,6,5,1,54,11,6,2,6,11,56,6,120,45,13,17015,11628,18998
174136,3,5,3,1,3,1,0,0,3,0,0,0,9,0,0,0,1,0,0,2,32,5,3,3948,2744,4590
294022,4,10,8,1419,628,0,8,0,7,1,4,0,24,2,1,0,4,3,18,3,81,160,1375,10681,8634,11411
511008,47,37,40,1893,1105,1,28,1,12,9,12,5,100,7,9,0,8,12,76,6,174,301,2867,21319,16656,21854
342110,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,465,321,466
470973,66,67,76,1371,439,45,24,1,68,9,22,5,208,17,9,2,18,16,131,3,418,17736,9733,36487,24784,45377
198997,0,2,0,117,5,0,0,0,1,0,0,0,3,0,0,0,0,1,2,0,2,0,20,551,352,518
234421,1,0,0,336,7,0,0,0,1,0,2,0,3,1,1,0,0,0,1,1,6,161,325,286,212,340
361809,0,0,0,583,73,2,6,0,2,1,0,0,1,0,1,0,0,1,0,0,12,1066,264,483,351,502
162162,3,1,0,2507,343,10,29,7,12,3,0,0,7,1,0,0,0,1,1,0,42,4857,1296,63,36,43
126315,0,2,1,817,103,5,5,0,6,0,0,1,4,1,0,0,1,0,0,0,22,1590,392,3,2,5
181028,3,0,2,5402,5,1,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0,8,3,4,2,2
319199,0,1,0,4,266,0,18,0,2,2,0,0,0,0,0,0,0,0,0,0,9,973,101,1,0,0
204044,1,1,2,3148,757,2,1,0,5,1,3,0,7,0,1,0,0,1,0,0,7,530,812,0,0,2
470172,5,7,3,31268,23,13,93,0,17,1,8,4,3,2,1,0,4,3,0,1,4,31,9,10,4,7
469946,0,3,9,2,4269,1,53,1,1,1,4,2,1,1,0,0,1,3,0,0,1,0,0,0,0,2
328422,5,2,2,12518,392,9,0,0,4,1,2,0,1,3,0,2,3,0,0,1,1,21,5,2,1,3
179320,0,0,0,393,83,0,5,0,1,0,0,0,0,0,0,1,0,1,0,0,21,1521,22,3,0,0
189485,0,0,0,0,0,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,1,14,2075,0,0,0
246937,0,1,0,13,4,0,1,0,2,2,0,1,9,0,0,0,0,1,0,0,2,52,1314,2,1,1
189099,0,1,0,858,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,160,0,1,0,0
21698,1,1,0,3329,989,1,7,0,2,4,0,0,1,1,0,1,2,0,0,1,5,612,9,1,2,0
182512,0,0,0,1353,11,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,205,10,0,0,1
213747,2,1,0,4320,200,0,6,0,8,0,0,2,0,1,1,0,2,0,0,0,11,1324,17,3,3,2
262724,13,9,6,6875,177,5,2,1,14,4,6,0,15,2,2,0,0,3,8,1,17,317,663,1702,1331,1359
184403,4,4,3,62,77,0,0,0,5,0,1,1,9,1,2,0,1,0,5,0,35,84,13,4422,3444,3573
182125,6,6,2,120,65,1,2,0,0,0,1,0,5,0,0,0,1,1,3,0,6,18,158,1084,864,1206
469824,12,5,1,1,2,7,0,0,2,2,2,1,10,1,1,0,5,1,5,1,26,7,1,3742,2573,3108
592015,4,1,4,151,2647,1,9,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
82283,16,4,2,69,5841,5,12,0,5,2,4,1,0,1,0,0,0,1,0,3,21,2103,31,3,2,3
42680,22,2,2,1008,12006,0,0,0,2,3,5,3,2,3,1,1,1,0,0,1,0,1,3,0,2,0
316732,51,16,13,82298,12767,28,41,0,56,15,19,7,16,15,7,0,20,11,1,5,71,5872,103,23,13,16
203620,1,5,3,1532,262,0,0,0,5,0,5,0,1,0,0,0,1,2,0,1,4,153,8,2,1,0
293896,12,3,3,7677,580,4,59,1,18,2,0,0,26,3,1,1,5,2,1,0,59,4655,2554,11,2,5
196731,2,7,4,5119,354,20,39,1,45,13,9,5,344,5,6,1,8,5,3,4,142,14404,53514,34,13,25
204121,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,999,17,0,0,0
167602,4,1,1,428,68,0,0,0,5,2,1,1,35,0,0,1,0,0,0,0,9,1471,4008,1,2,2
470114,0,0,0,44,33,0,0,0,10,2,1,1,43,0,0,2,0,1,0,1,23,2900,5429,3,0,2
170206,9,3,1,40,8250,0,54,4,1,0,2,0,1,0,0,0,0,1,0,0,0,228,50,3,1,0
365676,16,5,1,3237,3806,6,43,1,76,6,10,7,26,7,1,2,2,3,0,0,160,16047,3449,31,6,17
223059,10,4,3,6552,912,3,51,2,53,3,4,3,64,5,6,0,4,3,0,1,272,31219,6190,17,2,9
187524,5,1,4,1392,2132,9,1,0,11,8,4,2,238,9,1,0,2,3,1,1,14,725,32262,14,11,6
184450,0,0,0,0,38,0,1,0,1,1,0,0,5,0,0,0,0,0,0,0,8,866,175,0,1,0
52759,0,0,0,0,3165,4,0,0,1,1,3,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0
323253,2,1,1,279,187,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,9,599,40,2,3,0
191541,6,9,8,7724,1108,6,83,1,62,3,9,1,26,8,3,1,7,3,6,1,216,18077,2251,812,658,616
212619,2,2,2,4671,636,7,66,2,30,7,3,4,14,8,1,0,4,5,0,1,142,10680,1361,88,42,67
369903,0,0,1,5,0,1,0,0,8,0,1,0,1,0,0,0,0,1,0,0,30,2724,47,4,2,3
354737,0,1,0,1134,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,39,5,22,19,14
368137,0,0,0,676,89,0,10,1,13,0,0,1,2,0,0,0,1,0,0,0,22,1568,240,10,4,6
471106,31,25,23,93,10,10,1,1,17,9,3,5,72,15,8,0,3,9,31,3,138,527,59,16452,13919,13289
357470,18,8,8,29795,441,21,37,2,45,3,10,4,8,13,2,1,7,8,2,4,102,9120,175,32,14,12
326792,22,6,1,8,5726,1,75,1,4,4,4,1,38,2,0,0,2,2,0,0,8,918,6001,8,6,1
325407,23,19,11,30779,18253,28,174,18,97,17,7,3,162,27,12,1,12,7,2,4,403,33973,25854,105,25,28
215767,4,1,2,429,123,2,0,0,12,1,5,1,5,1,2,0,0,1,0,0,17,730,479,22,4,8
188646,1,0,0,361,197,0,1,0,8,1,0,1,33,1,1,0,1,1,0,0,20,1412,4897,4,0,1
171551,189,48,55,50756,13671,31,25,11,190,33,25,15,383,31,20,6,11,29,2,6,1008,89061,59615,172,26,51
290260,73,17,20,15724,4865,27,4,1,164,23,19,8,129,23,11,2,13,20,0,4,411,28263,17934,141,36,36
367433,11,7,7,10856,6298,7,52,9,65,8,18,6,65,12,1,2,8,13,4,3,158,12102,8901,59,15,21
176115,0,1,0,447,77,0,0,0,5,0,1,0,2,1,1,0,1,1,0,0,20,2107,130,11,0,3
310301,3,4,1,135,4396,2,0,0,4,0,5,0,28,2,0,0,0,0,0,1,8,201,4584,11,2,0
193761,54,14,17,14490,5252,16,16,3,155,20,24,5,122,19,9,6,17,11,1,6,338,24863,17257,106,33,26
188900,2,0,1,3,808,0,10,1,1,1,1,1,1,1,0,0,0,0,0,0,1,145,1024,3,0,0
327476,10,6,4,7545,4763,7,33,1,71,19,25,3,79,13,5,0,12,12,2,2,183,10831,9848,64,18,28
189047,50,29,22,14353,9419,24,71,13,173,53,43,26,1835,35,20,4,33,29,3,10,505,33789,251215,211,90,106
180658,34,17,12,6648,4427,12,41,5,156,66,33,20,840,33,9,7,23,38,2,11,362,18972,120838,177,47,110
261022,9,9,5,18,1,1,0,0,7,1,2,0,12,1,0,0,4,2,6,0,46,149,25,5205,3615,3994
288588,1,0,1,327,272,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,209,535,0,0,0
173810,7,0,5,2,3664,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
269833,29,5,18,9768,1435,1,13,1,34,4,4,0,6,3,3,1,0,2,0,0,99,10415,152,15,6,8
367055,0,2,0,9,4,0,0,0,16,3,2,0,0,1,0,0,0,0,0,0,70,9141,86,7,3,0
203708,3,1,5,1155,2264,0,11,1,10,4,1,0,23,2,0,0,1,1,0,1,52,5811,3959,8,1,3
470117,7,7,11,5,1,1,0,0,7,1,2,0,33,2,0,1,5,3,22,4,65,60,163,8296,5643,6478
194651,0,0,0,0,230,38,0,0,4,0,1,0,0,0,0,0,1,0,0,0,10,1403,24,1,0,0
210552,1,1,1,651,285,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,99,0,0,0
208386,14,10,4,6,1098,59,11,3,9,7,11,7,5,8,6,3,7,1,0,4,5,5,3,5,9,5
